run_name,index,row,matrix,u_front_speed_mm_per_day,u_front_width_mm,u_diffusivity_ratio,u_resection_time,u_chemo_kill_rate,u_rt_alpha,u_rt_alpha_beta_ratio,u_seed_peak_density,u_seed_relative_width,u_gaussian_seed_x_fraction,u_gaussian_seed_y_fraction,u_gaussian_seed_z_fraction,front_speed_mm_per_day,front_width_mm,diffusivity_ratio,resection_time,chemo_kill_rate,rt_alpha,rt_alpha_beta_ratio,seed_peak_density,seed_relative_width,gaussian_seed_x_fraction,gaussian_seed_y_fraction,gaussian_seed_z_fraction,white_matter_diffusivity,rho,gaussian_seed_mass,gaussian_seed_diffusion_time,seed_sigma_mm,seed_enhancing_radius_mm,seed_voxel_i,seed_voxel_j,seed_voxel_k
r0268_AB-diffusivity_ratio,3755,268,AB:diffusivity_ratio,0.48794520180672407,0.8711392628028989,0.37214711867272854,0.7882408034056425,0.9996136566624045,0.04401947930455208,0.9146964931860566,0.008189871907234192,0.9176586102694273,0.9035302074626088,0.7564640557393432,0.7779680928215384,0.08441708421414872,4.0634995341350155,5.550016028171609,164.00093657895923,0.009988432883022029,0.011409606406718476,11.317571945488453,0.6032759487628937,3.7780940352330066,0.8159340659340659,0.6077981651376146,0.5302197802197802,0.17151439118861483,0.010387239312446275,34379.91084811825,117.84630206139309,15.352283352087603,1.602099341387379,148,132,96
r0268_AB-resection_time,3756,268,AB:resection_time,0.48794520180672407,0.8711392628028989,0.42605265509337187,0.2887468971312046,0.9996136566624045,0.04401947930455208,0.9146964931860566,0.008189871907234192,0.9176586102694273,0.9035302074626088,0.7564640557393432,0.7779680928215384,0.08441708421414872,4.0634995341350155,7.113859936470705,79.08697251230478,0.009988432883022029,0.011409606406718476,11.317571945488453,0.6032759487628937,3.7780940352330066,0.8159340659340659,0.6077981651376146,0.5302197802197802,0.17151439118861483,0.010387239312446275,34379.91084811825,117.84630206139309,15.352283352087603,1.602099341387379,148,132,96
r0268_AB-chemo_kill_rate,3757,268,AB:chemo_kill_rate,0.48794520180672407,0.8711392628028989,0.42605265509337187,0.7882408034056425,0.3675620723515749,0.04401947930455208,0.9146964931860566,0.008189871907234192,0.9176586102694273,0.9035302074626088,0.7564640557393432,0.7779680928215384,0.08441708421414872,4.0634995341350155,7.113859936470705,164.00093657895923,0.0015037626222467217,0.011409606406718476,11.317571945488453,0.6032759487628937,3.7780940352330066,0.8159340659340659,0.6077981651376146,0.5302197802197802,0.17151439118861483,0.010387239312446275,34379.91084811825,117.84630206139309,15.352283352087603,1.602099341387379,148,132,96
r0268_AB-rt_alpha,3758,268,AB:rt_alpha,0.48794520180672407,0.8711392628028989,0.42605265509337187,0.7882408034056425,0.9996136566624045,0.38290238846093416,0.9146964931860566,0.008189871907234192,0.9176586102694273,0.9035302074626088,0.7564640557393432,0.7779680928215384,0.08441708421414872,4.0634995341350155,7.113859936470705,164.00093657895923,0.009988432883022029,0.031489625290578124,11.317571945488453,0.6032759487628937,3.7780940352330066,0.8159340659340659,0.6077981651376146,0.5302197802197802,0.17151439118861483,0.010387239312446275,34379.91084811825,117.84630206139309,15.352283352087603,1.602099341387379,148,132,96
r0268_AB-rt_alpha_beta_ratio,3759,268,AB:rt_alpha_beta_ratio,0.48794520180672407,0.8711392628028989,0.42605265509337187,0.7882408034056425,0.9996136566624045,0.04401947930455208,0.4397676605731249,0.008189871907234192,0.9176586102694273,0.9035302074626088,0.7564640557393432,0.7779680928215384,0.08441708421414872,4.0634995341350155,7.113859936470705,164.00093657895923,0.009988432883022029,0.011409606406718476,7.518141284584999,0.6032759487628937,3.7780940352330066,0.8159340659340659,0.6077981651376146,0.5302197802197802,0.17151439118861483,0.010387239312446275,34379.91084811825,117.84630206139309,15.352283352087603,1.602099341387379,148,132,96
r0268_AB-seed_peak_density,3760,268,AB:seed_peak_density,0.48794520180672407,0.8711392628028989,0.42605265509337187,0.7882408034056425,0.9996136566624045,0.04401947930455208,0.9146964931860566,0.37418015394359827,0.9176586102694273,0.9035302074626088,0.7564640557393432,0.7779680928215384,0.08441708421414872,4.0634995341350155,7.113859936470705,164.00093657895923,0.009988432883022029,0.011409606406718476,11.317571945488453,0.7496720615774393,3.7780940352330066,0.8159340659340659,0.6077981651376146,0.5302197802197802,0.17151439118861483,0.010387239312446275,42722.83470808021,117.84630206139309,15.352283352087603,10.245994854960163,148,132,96
r0268_AB-seed_relative_width,3761,268,AB:seed_relative_width,0.48794520180672407,0.8711392628028989,0.42605265509337187,0.7882408034056425,0.9996136566624045,0.04401947930455208,0.9146964931860566,0.008189871907234192,0.6327696004882455,0.9035302074626088,0.7564640557393432,0.7779680928215384,0.08441708421414872,4.0634995341350155,7.113859936470705,164.00093657895923,0.009988432883022029,0.011409606406718476,11.317571945488453,0.6032759487628937,3.1010775413631415,0.8159340659340659,0.6077981651376146,0.5302197802197802,0.17151439118861483,0.010387239312446275,19011.848025532316,79.39546277547763,12.601227144645685,1.3150107541732152,148,132,96
r0268_AB-gaussian_seed_x_fraction,3762,268,AB:gaussian_seed_x_fraction,0.48794520180672407,0.8711392628028989,0.42605265509337187,0.7882408034056425,0.9996136566624045,0.04401947930455208,0.9146964931860566,0.008189871907234192,0.9176586102694273,0.17579993791878223,0.7564640557393432,0.7779680928215384,0.08441708421414872,4.0634995341350155,7.113859936470705,164.00093657895923,0.009988432883022029,0.011409606406718476,11.317571945488453,0.6032759487628937,3.7780940352330066,0.23901098901098902,0.676605504587156,0.5686813186813187,0.17151439118861483,0.010387239312446275,34379.91084811825,117.84630206139309,15.352283352087603,1.602099341387379,43,147,103
r0268_AB-gaussian_seed_y_fraction,3763,268,AB:gaussian_seed_y_fraction,0.48794520180672407,0.8711392628028989,0.42605265509337187,0.7882408034056425,0.9996136566624045,0.04401947930455208,0.9146964931860566,0.008189871907234192,0.9176586102694273,0.9035302074626088,0.4804885881021619,0.7779680928215384,0.08441708421414872,4.0634995341350155,7.113859936470705,164.00093657895923,0.009988432883022029,0.011409606406718476,11.317571945488453,0.6032759487628937,3.7780940352330066,0.8159340659340659,0.4793577981651376,0.5851648351648352,0.17151439118861483,0.010387239312446275,34379.91084811825,117.84630206139309,15.352283352087603,1.602099341387379,148,104,106
r0268_AB-gaussian_seed_z_fraction,3764,268,AB:gaussian_seed_z_fraction,0.48794520180672407,0.8711392628028989,0.42605265509337187,0.7882408034056425,0.9996136566624045,0.04401947930455208,0.9146964931860566,0.008189871907234192,0.9176586102694273,0.9035302074626088,0.7564640557393432,0.6770911486819386,0.08441708421414872,4.0634995341350155,7.113859936470705,164.00093657895923,0.009988432883022029,0.011409606406718476,11.317571945488453,0.6032759487628937,3.7780940352330066,0.8159340659340659,0.6077981651376146,0.48626373626373626,0.17151439118861483,0.010387239312446275,34379.91084811825,117.84630206139309,15.352283352087603,1.602099341387379,148,132,88
r0268_B,3765,268,B,0.8115460984408855,0.3822228070348501,0.37214711867272854,0.2887468971312046,0.3675620723515749,0.38290238846093416,0.4397676605731249,0.37418015394359827,0.6327696004882455,0.17579993791878223,0.4804885881021619,0.6770911486819386,0.16765176187992004,1.8499597399030605,5.550016028171609,79.08697251230478,0.0015037626222467217,0.031489625290578124,7.518141284584999,0.7496720615774393,3.1010775413631415,0.23901098901098902,0.49770642201834864,0.5686813186813187,0.15507450490083335,0.04531227308998225,2229.2862489225668,16.455830677385258,5.7368686018393795,3.8287416164733497,43,108,103
r0269_A,3766,269,A,0.9292889544740319,0.4405083078891039,0.7752708559855819,0.35841430723667145,0.12579843867570162,0.8405272150412202,0.25629667937755585,0.7615143498405814,0.181916662491858,0.39535316079854965,0.39802249893546104,0.4916139440611005,0.2151929067244866,2.031898893736586,35.525623755809846,90.93043223023415,0.0007288489734925165,0.12403696151135583,6.050373435020447,0.9046057399362326,2.268779909654816,0.40934065934065933,0.4197247706422018,0.4807692307692308,0.21862511455672234,0.05295364532847274,1395.7657161029038,10.625733703612653,4.609931388559412,4.177368872444293,74,91,87
r0269_AB-front_speed_mm_per_day,3767,269,AB:front_speed_mm_per_day,0.08965767920017242,0.4405083078891039,0.7752708559855819,0.35841430723667145,0.12579843867570162,0.8405272150412202,0.25629667937755585,0.7615143498405814,0.181916662491858,0.39535316079854965,0.39802249893546104,0.4916139440611005,0.036281039958018756,2.031898893736586,35.525623755809846,90.93043223023415,0.0007288489734925165,0.12403696151135583,6.050373435020447,0.9046057399362326,2.268779909654816,0.40934065934065933,0.4197247706422018,0.4807692307692308,0.036859702477155594,0.008927865473488023,1395.7657161029038,10.625733703612653,4.609931388559412,4.177368872444293,74,91,87
r0269_AB-front_width_mm,3768,269,AB:front_width_mm,0.9292889544740319,0.9849364766851068,0.7752708559855819,0.35841430723667145,0.12579843867570162,0.8405272150412202,0.25629667937755585,0.7615143498405814,0.181916662491858,0.39535316079854965,0.39802249893546104,0.4916139440611005,0.2151929067244866,4.880238574641513,35.525623755809846,90.93043223023415,0.0007288489734925165,0.12403696151135583,6.050373435020447,0.9046057399362326,2.268779909654816,0.40934065934065933,0.4197247706422018,0.4807692307692308,0.5250963621930363,0.022047375700305183,19338.794797023067,61.29666505542608,11.072187232469119,10.03325351209737,74,91,87
r0269_AB-diffusivity_ratio,3769,269,AB:diffusivity_ratio,0.9292889544740319,0.4405083078891039,0.8068474680185318,0.35841430723667145,0.12579843867570162,0.8405272150412202,0.25629667937755585,0.7615143498405814,0.181916662491858,0.39535316079854965,0.39802249893546104,0.4916139440611005,0.2151929067244866,2.031898893736586,41.08610162587844,90.93043223023415,0.0007288489734925165,0.12403696151135583,6.050373435020447,0.9046057399362326,2.268779909654816,0.40934065934065933,0.4197247706422018,0.4807692307692308,0.21862511455672234,0.05295364532847274,1395.7657161029038,10.625733703612653,4.609931388559412,4.177368872444293,74,91,87
r0269_AB-resection_time,3770,269,AB:resection_time,0.9292889544740319,0.4405083078891039,0.7752708559855819,0.8553375536575913,0.12579843867570162,0.8405272150412202,0.25629667937755585,0.7615143498405814,0.181916662491858,0.39535316079854965,0.39802249893546104,0.4916139440611005,0.2151929067244866,2.031898893736586,35.525623755809846,175.40738412179053,0.0007288489734925165,0.12403696151135583,6.050373435020447,0.9046057399362326,2.268779909654816,0.40934065934065933,0.4197247706422018,0.4807692307692308,0.21862511455672234,0.05295364532847274,1395.7657161029038,10.625733703612653,4.609931388559412,4.177368872444293,74,91,87
r0269_AB-chemo_kill_rate,3771,269,AB:chemo_kill_rate,0.9292889544740319,0.4405083078891039,0.7752708559855819,0.35841430723667145,0.9888372626155615,0.8405272150412202,0.25629667937755585,0.7615143498405814,0.181916662491858,0.39535316079854965,0.39802249893546104,0.4916139440611005,0.2151929067244866,2.031898893736586,35.525623755809846,90.93043223023415,0.00967112382455771,0.12403696151135583,6.050373435020447,0.9046057399362326,2.268779909654816,0.40934065934065933,0.4197247706422018,0.4807692307692308,0.21862511455672234,0.05295364532847274,1395.7657161029038,10.625733703612653,4.609931388559412,4.177368872444293,74,91,87
r0269_AB-rt_alpha,3772,269,AB:rt_alpha,0.9292889544740319,0.4405083078891039,0.7752708559855819,0.35841430723667145,0.12579843867570162,0.8714857026934624,0.25629667937755585,0.7615143498405814,0.181916662491858,0.39535316079854965,0.39802249893546104,0.4916139440611005,0.2151929067244866,2.031898893736586,35.525623755809846,90.93043223023415,0.0007288489734925165,0.13609088552982837,6.050373435020447,0.9046057399362326,2.268779909654816,0.40934065934065933,0.4197247706422018,0.4807692307692308,0.21862511455672234,0.05295364532847274,1395.7657161029038,10.625733703612653,4.609931388559412,4.177368872444293,74,91,87
r0269_AB-rt_alpha_beta_ratio,3773,269,AB:rt_alpha_beta_ratio,0.9292889544740319,0.4405083078891039,0.7752708559855819,0.35841430723667145,0.12579843867570162,0.8405272150412202,0.6283662598580122,0.7615143498405814,0.181916662491858,0.39535316079854965,0.39802249893546104,0.4916139440611005,0.2151929067244866,2.031898893736586,35.525623755809846,90.93043223023415,0.0007288489734925165,0.12403696151135583,9.026930078864098,0.9046057399362326,2.268779909654816,0.40934065934065933,0.4197247706422018,0.4807692307692308,0.21862511455672234,0.05295364532847274,1395.7657161029038,10.625733703612653,4.609931388559412,4.177368872444293,74,91,87
r0269_AB-seed_peak_density,3774,269,AB:seed_peak_density,0.9292889544740319,0.4405083078891039,0.7752708559855819,0.35841430723667145,0.12579843867570162,0.8405272150412202,0.25629667937755585,0.5294842664152384,0.181916662491858,0.39535316079854965,0.39802249893546104,0.4916139440611005,0.2151929067244866,2.031898893736586,35.525623755809846,90.93043223023415,0.0007288489734925165,0.12403696151135583,6.050373435020447,0.8117937065660954,2.268779909654816,0.40934065934065933,0.4197247706422018,0.4807692307692308,0.21862511455672234,0.05295364532847274,1252.5609490969284,10.625733703612653,4.609931388559412,3.584597969576822,74,91,87
r0269_AB-seed_relative_width,3775,269,AB:seed_relative_width,0.9292889544740319,0.4405083078891039,0.7752708559855819,0.35841430723667145,0.12579843867570162,0.8405272150412202,0.25629667937755585,0.7615143498405814,0.0941835269331932,0.39535316079854965,0.39802249893546104,0.4916139440611005,0.2151929067244866,2.031898893736586,35.525623755809846,90.93043223023415,0.0007288489734925165,0.12403696151135583,6.050373435020447,0.9046057399362326,2.1349222447763334,0.40934065934065933,0.4197247706422018,0.4807692307692308,0.21862511455672234,0.05295364532847274,1163.0050764080804,9.40888838876133,4.3379461473746606,3.930904753019625,74,91,87
r0269_AB-gaussian_seed_x_fraction,3776,269,AB:gaussian_seed_x_fraction,0.9292889544740319,0.4405083078891039,0.7752708559855819,0.35841430723667145,0.12579843867570162,0.8405272150412202,0.25629667937755585,0.7615143498405814,0.181916662491858,0.680806115269661,0.39802249893546104,0.4916139440611005,0.2151929067244866,2.031898893736586,35.525623755809846,90.93043223023415,0.0007288489734925165,0.12403696151135583,6.050373435020447,0.9046057399362326,2.268779909654816,0.6401098901098901,0.4197247706422018,0.4697802197802198,0.21862511455672234,0.05295364532847274,1395.7657161029038,10.625733703612653,4.609931388559412,4.177368872444293,116,91,85
r0269_AB-gaussian_seed_y_fraction,3777,269,AB:gaussian_seed_y_fraction,0.9292889544740319,0.4405083078891039,0.7752708559855819,0.35841430723667145,0.12579843867570162,0.8405272150412202,0.25629667937755585,0.7615143498405814,0.181916662491858,0.39535316079854965,0.9658907223492861,0.4916139440611005,0.2151929067244866,2.031898893736586,35.525623755809846,90.93043223023415,0.0007288489734925165,0.12403696151135583,6.050373435020447,0.9046057399362326,2.268779909654816,0.40934065934065933,0.8876146788990825,0.41483516483516486,0.21862511455672234,0.05295364532847274,1395.7657161029038,10.625733703612653,4.609931388559412,4.177368872444293,74,193,75
r0269_AB-gaussian_seed_z_fraction,3778,269,AB:gaussian_seed_z_fraction,0.9292889544740319,0.4405083078891039,0.7752708559855819,0.35841430723667145,0.12579843867570162,0.8405272150412202,0.25629667937755585,0.7615143498405814,0.181916662491858,0.39535316079854965,0.39802249893546104,0.45399036910384893,0.2151929067244866,2.031898893736586,35.525623755809846,90.93043223023415,0.0007288489734925165,0.12403696151135583,6.050373435020447,0.9046057399362326,2.268779909654816,0.40934065934065933,0.4197247706422018,0.4532967032967033,0.21862511455672234,0.05295364532847274,1395.7657161029038,10.625733703612653,4.609931388559412,4.177368872444293,74,91,82
r0269_B,3779,269,B,0.08965767920017242,0.9849364766851068,0.8068474680185318,0.8553375536575913,0.9888372626155615,0.8714857026934624,0.6283662598580122,0.5294842664152384,0.0941835269331932,0.680806115269661,0.9658907223492861,0.45399036910384893,0.036281039958018756,4.880238574641513,41.08610162587844,175.40738412179053,0.00967112382455771,0.13609088552982837,9.026930078864098,0.8117937065660954,2.1349222447763334,0.6401098901098901,0.8738532110091743,0.40384615384615385,0.08853006536561663,0.003717137943474807,14460.550614393826,54.27705005572526,10.418929892817713,8.10156850308973,116,190,73
r0270_A,3780,270,A,0.6256207004189491,0.6235705176368356,0.12207152973860502,0.697914881631732,0.336878820322454,0.7446638895198703,0.6431162916123867,0.6604633089154959,0.39846569765359163,0.03240091819316149,0.19910205900669098,0.035077253356575966,0.11303281109668192,2.728079910236491,1.7544583368552316,148.64552987739444,0.0013717009975754999,0.09307435964808145,9.144930332899094,0.8641853235661983,2.636210727094376,0.12362637362637363,0.3830275229357798,0.30494505494505497,0.15418127057520714,0.020716550617258744,5062.771421501079,25.860947044026258,7.1917935237361,6.1434722091256875,22,83,55
